match_turn,player1wins,match,turnNumber
"[Gen 1] Random Battle-11182,15949,55103,7302-turn0.txt",1,"[Gen 1] Random Battle-11182,15949,55103,7302",0
"[Gen 1] Random Battle-11182,15949,55103,7302-turn2.txt",1,"[Gen 1] Random Battle-11182,15949,55103,7302",2
"[Gen 1] Random Battle-11182,15949,55103,7302-turn21.txt",1,"[Gen 1] Random Battle-11182,15949,55103,7302",21
"[Gen 1] Random Battle-11182,15949,55103,7302-turn23.txt",1,"[Gen 1] Random Battle-11182,15949,55103,7302",23
"[Gen 1] Random Battle-11182,15949,55103,7302-turn24.txt",1,"[Gen 1] Random Battle-11182,15949,55103,7302",24
"[Gen 1] Random Battle-11182,15949,55103,7302-turn26.txt",1,"[Gen 1] Random Battle-11182,15949,55103,7302",26
"[Gen 1] Random Battle-11182,15949,55103,7302-turn27.txt",1,"[Gen 1] Random Battle-11182,15949,55103,7302",27
"[Gen 1] Random Battle-11182,15949,55103,7302-turn4.txt",1,"[Gen 1] Random Battle-11182,15949,55103,7302",4
"[Gen 1] Random Battle-11182,15949,55103,7302-turn6.txt",1,"[Gen 1] Random Battle-11182,15949,55103,7302",6
"[Gen 1] Random Battle-11227,28481,59143,29862-turn0.txt",1,"[Gen 1] Random Battle-11227,28481,59143,29862",0
"[Gen 1] Random Battle-11227,28481,59143,29862-turn10.txt",1,"[Gen 1] Random Battle-11227,28481,59143,29862",10
"[Gen 1] Random Battle-11227,28481,59143,29862-turn12.txt",1,"[Gen 1] Random Battle-11227,28481,59143,29862",12
"[Gen 1] Random Battle-11227,28481,59143,29862-turn16.txt",1,"[Gen 1] Random Battle-11227,28481,59143,29862",16
"[Gen 1] Random Battle-11227,28481,59143,29862-turn18.txt",1,"[Gen 1] Random Battle-11227,28481,59143,29862",18
"[Gen 1] Random Battle-11227,28481,59143,29862-turn23.txt",1,"[Gen 1] Random Battle-11227,28481,59143,29862",23
"[Gen 1] Random Battle-11227,28481,59143,29862-turn30.txt",1,"[Gen 1] Random Battle-11227,28481,59143,29862",30
"[Gen 1] Random Battle-11227,28481,59143,29862-turn35.txt",1,"[Gen 1] Random Battle-11227,28481,59143,29862",35
"[Gen 1] Random Battle-11227,28481,59143,29862-turn40.txt",1,"[Gen 1] Random Battle-11227,28481,59143,29862",40
"[Gen 1] Random Battle-11227,28481,59143,29862-turn41.txt",1,"[Gen 1] Random Battle-11227,28481,59143,29862",41
"[Gen 1] Random Battle-11276,31219,34106,41734-turn0.txt",1,"[Gen 1] Random Battle-11276,31219,34106,41734",0
"[Gen 1] Random Battle-11276,31219,34106,41734-turn11.txt",1,"[Gen 1] Random Battle-11276,31219,34106,41734",11
"[Gen 1] Random Battle-11276,31219,34106,41734-turn12.txt",1,"[Gen 1] Random Battle-11276,31219,34106,41734",12
"[Gen 1] Random Battle-11276,31219,34106,41734-turn15.txt",1,"[Gen 1] Random Battle-11276,31219,34106,41734",15
"[Gen 1] Random Battle-11276,31219,34106,41734-turn16.txt",1,"[Gen 1] Random Battle-11276,31219,34106,41734",16
"[Gen 1] Random Battle-11276,31219,34106,41734-turn18.txt",1,"[Gen 1] Random Battle-11276,31219,34106,41734",18
"[Gen 1] Random Battle-11276,31219,34106,41734-turn2.txt",1,"[Gen 1] Random Battle-11276,31219,34106,41734",2
"[Gen 1] Random Battle-11276,31219,34106,41734-turn22.txt",1,"[Gen 1] Random Battle-11276,31219,34106,41734",22
"[Gen 1] Random Battle-11276,31219,34106,41734-turn3.txt",1,"[Gen 1] Random Battle-11276,31219,34106,41734",3
"[Gen 1] Random Battle-11276,31219,34106,41734-turn30.txt",1,"[Gen 1] Random Battle-11276,31219,34106,41734",30
"[Gen 1] Random Battle-11276,31219,34106,41734-turn31.txt",1,"[Gen 1] Random Battle-11276,31219,34106,41734",31
"[Gen 1] Random Battle-11276,31219,34106,41734-turn41.txt",1,"[Gen 1] Random Battle-11276,31219,34106,41734",41
"[Gen 1] Random Battle-11286,17502,13559,8678-turn0.txt",0,"[Gen 1] Random Battle-11286,17502,13559,8678",0
"[Gen 1] Random Battle-11286,17502,13559,8678-turn13.txt",0,"[Gen 1] Random Battle-11286,17502,13559,8678",13
"[Gen 1] Random Battle-11286,17502,13559,8678-turn14.txt",0,"[Gen 1] Random Battle-11286,17502,13559,8678",14
"[Gen 1] Random Battle-11286,17502,13559,8678-turn15.txt",0,"[Gen 1] Random Battle-11286,17502,13559,8678",15
"[Gen 1] Random Battle-11286,17502,13559,8678-turn18.txt",0,"[Gen 1] Random Battle-11286,17502,13559,8678",18
"[Gen 1] Random Battle-11286,17502,13559,8678-turn21.txt",0,"[Gen 1] Random Battle-11286,17502,13559,8678",21
"[Gen 1] Random Battle-11286,17502,13559,8678-turn22.txt",0,"[Gen 1] Random Battle-11286,17502,13559,8678",22
"[Gen 1] Random Battle-11286,17502,13559,8678-turn27.txt",0,"[Gen 1] Random Battle-11286,17502,13559,8678",27
"[Gen 1] Random Battle-11286,17502,13559,8678-turn35.txt",0,"[Gen 1] Random Battle-11286,17502,13559,8678",35
"[Gen 1] Random Battle-11356,28113,18069,49398-turn0.txt",1,"[Gen 1] Random Battle-11356,28113,18069,49398",0
"[Gen 1] Random Battle-11356,28113,18069,49398-turn12.txt",1,"[Gen 1] Random Battle-11356,28113,18069,49398",12
"[Gen 1] Random Battle-11356,28113,18069,49398-turn15.txt",1,"[Gen 1] Random Battle-11356,28113,18069,49398",15
"[Gen 1] Random Battle-11356,28113,18069,49398-turn18.txt",1,"[Gen 1] Random Battle-11356,28113,18069,49398",18
"[Gen 1] Random Battle-11356,28113,18069,49398-turn19.txt",1,"[Gen 1] Random Battle-11356,28113,18069,49398",19
"[Gen 1] Random Battle-11356,28113,18069,49398-turn2.txt",1,"[Gen 1] Random Battle-11356,28113,18069,49398",2
"[Gen 1] Random Battle-11356,28113,18069,49398-turn21.txt",1,"[Gen 1] Random Battle-11356,28113,18069,49398",21
"[Gen 1] Random Battle-11356,28113,18069,49398-turn24.txt",1,"[Gen 1] Random Battle-11356,28113,18069,49398",24
"[Gen 1] Random Battle-11356,28113,18069,49398-turn26.txt",1,"[Gen 1] Random Battle-11356,28113,18069,49398",26
"[Gen 1] Random Battle-11356,28113,18069,49398-turn33.txt",1,"[Gen 1] Random Battle-11356,28113,18069,49398",33
"[Gen 1] Random Battle-11356,28113,18069,49398-turn6.txt",1,"[Gen 1] Random Battle-11356,28113,18069,49398",6
"[Gen 1] Random Battle-11356,28113,18069,49398-turn7.txt",1,"[Gen 1] Random Battle-11356,28113,18069,49398",7
"[Gen 1] Random Battle-11436,28192,21482,2614-turn0.txt",1,"[Gen 1] Random Battle-11436,28192,21482,2614",0
"[Gen 1] Random Battle-11436,28192,21482,2614-turn1.txt",1,"[Gen 1] Random Battle-11436,28192,21482,2614",1
"[Gen 1] Random Battle-11436,28192,21482,2614-turn10.txt",1,"[Gen 1] Random Battle-11436,28192,21482,2614",10
"[Gen 1] Random Battle-11436,28192,21482,2614-turn14.txt",1,"[Gen 1] Random Battle-11436,28192,21482,2614",14
"[Gen 1] Random Battle-11436,28192,21482,2614-turn20.txt",1,"[Gen 1] Random Battle-11436,28192,21482,2614",20
"[Gen 1] Random Battle-11436,28192,21482,2614-turn21.txt",1,"[Gen 1] Random Battle-11436,28192,21482,2614",21
"[Gen 1] Random Battle-11436,28192,21482,2614-turn24.txt",1,"[Gen 1] Random Battle-11436,28192,21482,2614",24
"[Gen 1] Random Battle-11436,28192,21482,2614-turn25.txt",1,"[Gen 1] Random Battle-11436,28192,21482,2614",25
"[Gen 1] Random Battle-11436,28192,21482,2614-turn5.txt",1,"[Gen 1] Random Battle-11436,28192,21482,2614",5
"[Gen 1] Random Battle-11444,6938,6729,294-turn0.txt",1,"[Gen 1] Random Battle-11444,6938,6729,294",0
"[Gen 1] Random Battle-11444,6938,6729,294-turn1.txt",1,"[Gen 1] Random Battle-11444,6938,6729,294",1
"[Gen 1] Random Battle-11444,6938,6729,294-turn16.txt",1,"[Gen 1] Random Battle-11444,6938,6729,294",16
"[Gen 1] Random Battle-11444,6938,6729,294-turn17.txt",1,"[Gen 1] Random Battle-11444,6938,6729,294",17
"[Gen 1] Random Battle-11444,6938,6729,294-turn2.txt",1,"[Gen 1] Random Battle-11444,6938,6729,294",2
"[Gen 1] Random Battle-11444,6938,6729,294-turn22.txt",1,"[Gen 1] Random Battle-11444,6938,6729,294",22
"[Gen 1] Random Battle-11444,6938,6729,294-turn28.txt",1,"[Gen 1] Random Battle-11444,6938,6729,294",28
"[Gen 1] Random Battle-11444,6938,6729,294-turn31.txt",1,"[Gen 1] Random Battle-11444,6938,6729,294",31
"[Gen 1] Random Battle-11444,6938,6729,294-turn33.txt",1,"[Gen 1] Random Battle-11444,6938,6729,294",33
"[Gen 1] Random Battle-11444,6938,6729,294-turn39.txt",1,"[Gen 1] Random Battle-11444,6938,6729,294",39
"[Gen 1] Random Battle-11562,49511,23116,15334-turn0.txt",0,"[Gen 1] Random Battle-11562,49511,23116,15334",0
"[Gen 1] Random Battle-11562,49511,23116,15334-turn17.txt",0,"[Gen 1] Random Battle-11562,49511,23116,15334",17
"[Gen 1] Random Battle-11562,49511,23116,15334-turn19.txt",0,"[Gen 1] Random Battle-11562,49511,23116,15334",19
"[Gen 1] Random Battle-11562,49511,23116,15334-turn22.txt",0,"[Gen 1] Random Battle-11562,49511,23116,15334",22
"[Gen 1] Random Battle-11562,49511,23116,15334-turn37.txt",0,"[Gen 1] Random Battle-11562,49511,23116,15334",37
"[Gen 1] Random Battle-11562,49511,23116,15334-turn44.txt",0,"[Gen 1] Random Battle-11562,49511,23116,15334",44
"[Gen 1] Random Battle-11562,49511,23116,15334-turn5.txt",0,"[Gen 1] Random Battle-11562,49511,23116,15334",5
"[Gen 1] Random Battle-11562,49511,23116,15334-turn51.txt",0,"[Gen 1] Random Battle-11562,49511,23116,15334",51
"[Gen 1] Random Battle-11562,49511,23116,15334-turn52.txt",0,"[Gen 1] Random Battle-11562,49511,23116,15334",52
"[Gen 1] Random Battle-11582,53488,52386,43302-turn0.txt",1,"[Gen 1] Random Battle-11582,53488,52386,43302",0
"[Gen 1] Random Battle-11582,53488,52386,43302-turn1.txt",1,"[Gen 1] Random Battle-11582,53488,52386,43302",1
"[Gen 1] Random Battle-11582,53488,52386,43302-turn16.txt",1,"[Gen 1] Random Battle-11582,53488,52386,43302",16
"[Gen 1] Random Battle-11582,53488,52386,43302-turn17.txt",1,"[Gen 1] Random Battle-11582,53488,52386,43302",17
"[Gen 1] Random Battle-11582,53488,52386,43302-turn23.txt",1,"[Gen 1] Random Battle-11582,53488,52386,43302",23
"[Gen 1] Random Battle-11582,53488,52386,43302-turn29.txt",1,"[Gen 1] Random Battle-11582,53488,52386,43302",29
"[Gen 1] Random Battle-11582,53488,52386,43302-turn30.txt",1,"[Gen 1] Random Battle-11582,53488,52386,43302",30
"[Gen 1] Random Battle-11582,53488,52386,43302-turn5.txt",1,"[Gen 1] Random Battle-11582,53488,52386,43302",5
"[Gen 1] Random Battle-11582,53488,52386,43302-turn6.txt",1,"[Gen 1] Random Battle-11582,53488,52386,43302",6
"[Gen 1] Random Battle-11620,60942,64325,39910-turn0.txt",0,"[Gen 1] Random Battle-11620,60942,64325,39910",0
"[Gen 1] Random Battle-11620,60942,64325,39910-turn11.txt",0,"[Gen 1] Random Battle-11620,60942,64325,39910",11
"[Gen 1] Random Battle-11620,60942,64325,39910-turn13.txt",0,"[Gen 1] Random Battle-11620,60942,64325,39910",13
"[Gen 1] Random Battle-11620,60942,64325,39910-turn16.txt",0,"[Gen 1] Random Battle-11620,60942,64325,39910",16
"[Gen 1] Random Battle-11620,60942,64325,39910-turn17.txt",0,"[Gen 1] Random Battle-11620,60942,64325,39910",17
"[Gen 1] Random Battle-11620,60942,64325,39910-turn19.txt",0,"[Gen 1] Random Battle-11620,60942,64325,39910",19
"[Gen 1] Random Battle-11620,60942,64325,39910-turn2.txt",0,"[Gen 1] Random Battle-11620,60942,64325,39910",2
"[Gen 1] Random Battle-11620,60942,64325,39910-turn23.txt",0,"[Gen 1] Random Battle-11620,60942,64325,39910",23
"[Gen 1] Random Battle-11620,60942,64325,39910-turn42.txt",0,"[Gen 1] Random Battle-11620,60942,64325,39910",42
"[Gen 1] Random Battle-11620,60942,64325,39910-turn48.txt",0,"[Gen 1] Random Battle-11620,60942,64325,39910",48
"[Gen 1] Random Battle-11620,60942,64325,39910-turn7.txt",0,"[Gen 1] Random Battle-11620,60942,64325,39910",7
"[Gen 1] Random Battle-11635,4002,10068,28486-turn0.txt",0,"[Gen 1] Random Battle-11635,4002,10068,28486",0
"[Gen 1] Random Battle-11635,4002,10068,28486-turn22.txt",0,"[Gen 1] Random Battle-11635,4002,10068,28486",22
"[Gen 1] Random Battle-11635,4002,10068,28486-turn28.txt",0,"[Gen 1] Random Battle-11635,4002,10068,28486",28
"[Gen 1] Random Battle-11635,4002,10068,28486-turn31.txt",0,"[Gen 1] Random Battle-11635,4002,10068,28486",31
"[Gen 1] Random Battle-11635,4002,10068,28486-turn34.txt",0,"[Gen 1] Random Battle-11635,4002,10068,28486",34
"[Gen 1] Random Battle-11635,4002,10068,28486-turn39.txt",0,"[Gen 1] Random Battle-11635,4002,10068,28486",39
"[Gen 1] Random Battle-11635,4002,10068,28486-turn40.txt",0,"[Gen 1] Random Battle-11635,4002,10068,28486",40
"[Gen 1] Random Battle-11635,4002,10068,28486-turn7.txt",0,"[Gen 1] Random Battle-11635,4002,10068,28486",7
"[Gen 1] Random Battle-11652,46607,18746,24998-turn0.txt",0,"[Gen 1] Random Battle-11652,46607,18746,24998",0
"[Gen 1] Random Battle-11652,46607,18746,24998-turn1.txt",0,"[Gen 1] Random Battle-11652,46607,18746,24998",1
"[Gen 1] Random Battle-11652,46607,18746,24998-turn11.txt",0,"[Gen 1] Random Battle-11652,46607,18746,24998",11
"[Gen 1] Random Battle-11652,46607,18746,24998-turn14.txt",0,"[Gen 1] Random Battle-11652,46607,18746,24998",14
"[Gen 1] Random Battle-11652,46607,18746,24998-turn26.txt",0,"[Gen 1] Random Battle-11652,46607,18746,24998",26
"[Gen 1] Random Battle-11834,20783,26098,23734-turn0.txt",1,"[Gen 1] Random Battle-11834,20783,26098,23734",0
"[Gen 1] Random Battle-11834,20783,26098,23734-turn1.txt",1,"[Gen 1] Random Battle-11834,20783,26098,23734",1
"[Gen 1] Random Battle-11834,20783,26098,23734-turn18.txt",1,"[Gen 1] Random Battle-11834,20783,26098,23734",18
"[Gen 1] Random Battle-11834,20783,26098,23734-turn2.txt",1,"[Gen 1] Random Battle-11834,20783,26098,23734",2
"[Gen 1] Random Battle-11834,20783,26098,23734-turn20.txt",1,"[Gen 1] Random Battle-11834,20783,26098,23734",20
"[Gen 1] Random Battle-11834,20783,26098,23734-turn21.txt",1,"[Gen 1] Random Battle-11834,20783,26098,23734",21
"[Gen 1] Random Battle-11834,20783,26098,23734-turn23.txt",1,"[Gen 1] Random Battle-11834,20783,26098,23734",23
"[Gen 1] Random Battle-11834,20783,26098,23734-turn30.txt",1,"[Gen 1] Random Battle-11834,20783,26098,23734",30
"[Gen 1] Random Battle-11834,20783,26098,23734-turn32.txt",1,"[Gen 1] Random Battle-11834,20783,26098,23734",32
"[Gen 1] Random Battle-11834,20783,26098,23734-turn50.txt",1,"[Gen 1] Random Battle-11834,20783,26098,23734",50
"[Gen 1] Random Battle-11860,6690,8876,39014-turn0.txt",0,"[Gen 1] Random Battle-11860,6690,8876,39014",0
"[Gen 1] Random Battle-11860,6690,8876,39014-turn1.txt",0,"[Gen 1] Random Battle-11860,6690,8876,39014",1
"[Gen 1] Random Battle-11860,6690,8876,39014-turn12.txt",0,"[Gen 1] Random Battle-11860,6690,8876,39014",12
"[Gen 1] Random Battle-11860,6690,8876,39014-turn17.txt",0,"[Gen 1] Random Battle-11860,6690,8876,39014",17
"[Gen 1] Random Battle-11860,6690,8876,39014-turn23.txt",0,"[Gen 1] Random Battle-11860,6690,8876,39014",23
"[Gen 1] Random Battle-11860,6690,8876,39014-turn25.txt",0,"[Gen 1] Random Battle-11860,6690,8876,39014",25
"[Gen 1] Random Battle-11860,6690,8876,39014-turn32.txt",0,"[Gen 1] Random Battle-11860,6690,8876,39014",32
"[Gen 1] Random Battle-11860,6690,8876,39014-turn38.txt",0,"[Gen 1] Random Battle-11860,6690,8876,39014",38
"[Gen 1] Random Battle-11860,6690,8876,39014-turn8.txt",0,"[Gen 1] Random Battle-11860,6690,8876,39014",8
"[Gen 1] Random Battle-11868,48583,17000,61430-turn0.txt",0,"[Gen 1] Random Battle-11868,48583,17000,61430",0
"[Gen 1] Random Battle-11868,48583,17000,61430-turn11.txt",0,"[Gen 1] Random Battle-11868,48583,17000,61430",11
"[Gen 1] Random Battle-11868,48583,17000,61430-turn20.txt",0,"[Gen 1] Random Battle-11868,48583,17000,61430",20
"[Gen 1] Random Battle-11868,48583,17000,61430-turn24.txt",0,"[Gen 1] Random Battle-11868,48583,17000,61430",24
"[Gen 1] Random Battle-11868,48583,17000,61430-turn25.txt",0,"[Gen 1] Random Battle-11868,48583,17000,61430",25
"[Gen 1] Random Battle-11868,48583,17000,61430-turn34.txt",0,"[Gen 1] Random Battle-11868,48583,17000,61430",34
"[Gen 1] Random Battle-11868,48583,17000,61430-turn38.txt",0,"[Gen 1] Random Battle-11868,48583,17000,61430",38
"[Gen 1] Random Battle-11868,48583,17000,61430-turn4.txt",0,"[Gen 1] Random Battle-11868,48583,17000,61430",4
"[Gen 1] Random Battle-11868,48583,17000,61430-turn7.txt",0,"[Gen 1] Random Battle-11868,48583,17000,61430",7
"[Gen 1] Random Battle-11919,60377,4390,5654-turn0.txt",0,"[Gen 1] Random Battle-11919,60377,4390,5654",0
"[Gen 1] Random Battle-11919,60377,4390,5654-turn22.txt",0,"[Gen 1] Random Battle-11919,60377,4390,5654",22
"[Gen 1] Random Battle-11919,60377,4390,5654-turn23.txt",0,"[Gen 1] Random Battle-11919,60377,4390,5654",23
"[Gen 1] Random Battle-11919,60377,4390,5654-turn26.txt",0,"[Gen 1] Random Battle-11919,60377,4390,5654",26
"[Gen 1] Random Battle-11919,60377,4390,5654-turn27.txt",0,"[Gen 1] Random Battle-11919,60377,4390,5654",27
"[Gen 1] Random Battle-11919,60377,4390,5654-turn3.txt",0,"[Gen 1] Random Battle-11919,60377,4390,5654",3
"[Gen 1] Random Battle-11919,60377,4390,5654-turn35.txt",0,"[Gen 1] Random Battle-11919,60377,4390,5654",35
"[Gen 1] Random Battle-11919,60377,4390,5654-turn37.txt",0,"[Gen 1] Random Battle-11919,60377,4390,5654",37
"[Gen 1] Random Battle-11919,60377,4390,5654-turn39.txt",0,"[Gen 1] Random Battle-11919,60377,4390,5654",39
"[Gen 1] Random Battle-11919,60377,4390,5654-turn40.txt",0,"[Gen 1] Random Battle-11919,60377,4390,5654",40
"[Gen 1] Random Battle-11919,60377,4390,5654-turn46.txt",0,"[Gen 1] Random Battle-11919,60377,4390,5654",46
"[Gen 1] Random Battle-11919,60377,4390,5654-turn52.txt",0,"[Gen 1] Random Battle-11919,60377,4390,5654",52
"[Gen 1] Random Battle-11919,60377,4390,5654-turn54.txt",0,"[Gen 1] Random Battle-11919,60377,4390,5654",54
"[Gen 1] Random Battle-11919,60377,4390,5654-turn8.txt",0,"[Gen 1] Random Battle-11919,60377,4390,5654",8
"[Gen 1] Random Battle-11937,34403,26276,15078-turn0.txt",0,"[Gen 1] Random Battle-11937,34403,26276,15078",0
"[Gen 1] Random Battle-11937,34403,26276,15078-turn19.txt",0,"[Gen 1] Random Battle-11937,34403,26276,15078",19
"[Gen 1] Random Battle-11937,34403,26276,15078-turn2.txt",0,"[Gen 1] Random Battle-11937,34403,26276,15078",2
"[Gen 1] Random Battle-11937,34403,26276,15078-turn27.txt",0,"[Gen 1] Random Battle-11937,34403,26276,15078",27
"[Gen 1] Random Battle-1196,12022,8112,64630-turn0.txt",1,"[Gen 1] Random Battle-1196,12022,8112,64630",0
"[Gen 1] Random Battle-1196,12022,8112,64630-turn19.txt",1,"[Gen 1] Random Battle-1196,12022,8112,64630",19
"[Gen 1] Random Battle-1196,12022,8112,64630-turn3.txt",1,"[Gen 1] Random Battle-1196,12022,8112,64630",3
"[Gen 1] Random Battle-1196,12022,8112,64630-turn30.txt",1,"[Gen 1] Random Battle-1196,12022,8112,64630",30
"[Gen 1] Random Battle-1196,12022,8112,64630-turn31.txt",1,"[Gen 1] Random Battle-1196,12022,8112,64630",31
"[Gen 1] Random Battle-1196,12022,8112,64630-turn33.txt",1,"[Gen 1] Random Battle-1196,12022,8112,64630",33
"[Gen 1] Random Battle-12019,15479,55905,422-turn0.txt",0,"[Gen 1] Random Battle-12019,15479,55905,422",0
"[Gen 1] Random Battle-12019,15479,55905,422-turn14.txt",0,"[Gen 1] Random Battle-12019,15479,55905,422",14
"[Gen 1] Random Battle-12019,15479,55905,422-turn2.txt",0,"[Gen 1] Random Battle-12019,15479,55905,422",2
"[Gen 1] Random Battle-12019,15479,55905,422-turn28.txt",0,"[Gen 1] Random Battle-12019,15479,55905,422",28
"[Gen 1] Random Battle-12019,15479,55905,422-turn32.txt",0,"[Gen 1] Random Battle-12019,15479,55905,422",32
"[Gen 1] Random Battle-12019,15479,55905,422-turn38.txt",0,"[Gen 1] Random Battle-12019,15479,55905,422",38
"[Gen 1] Random Battle-12019,15479,55905,422-turn5.txt",0,"[Gen 1] Random Battle-12019,15479,55905,422",5
"[Gen 1] Random Battle-12019,15479,55905,422-turn53.txt",0,"[Gen 1] Random Battle-12019,15479,55905,422",53
"[Gen 1] Random Battle-12019,15479,55905,422-turn60.txt",0,"[Gen 1] Random Battle-12019,15479,55905,422",60
"[Gen 1] Random Battle-12019,15479,55905,422-turn9.txt",0,"[Gen 1] Random Battle-12019,15479,55905,422",9
"[Gen 1] Random Battle-1207,11791,32443,11286-turn0.txt",1,"[Gen 1] Random Battle-1207,11791,32443,11286",0
"[Gen 1] Random Battle-1207,11791,32443,11286-turn16.txt",1,"[Gen 1] Random Battle-1207,11791,32443,11286",16
"[Gen 1] Random Battle-1207,11791,32443,11286-turn17.txt",1,"[Gen 1] Random Battle-1207,11791,32443,11286",17
"[Gen 1] Random Battle-1207,11791,32443,11286-turn19.txt",1,"[Gen 1] Random Battle-1207,11791,32443,11286",19
"[Gen 1] Random Battle-1207,11791,32443,11286-turn23.txt",1,"[Gen 1] Random Battle-1207,11791,32443,11286",23
"[Gen 1] Random Battle-1207,11791,32443,11286-turn27.txt",1,"[Gen 1] Random Battle-1207,11791,32443,11286",27
"[Gen 1] Random Battle-1207,11791,32443,11286-turn3.txt",1,"[Gen 1] Random Battle-1207,11791,32443,11286",3
"[Gen 1] Random Battle-1207,11791,32443,11286-turn38.txt",1,"[Gen 1] Random Battle-1207,11791,32443,11286",38
"[Gen 1] Random Battle-1207,11791,32443,11286-turn40.txt",1,"[Gen 1] Random Battle-1207,11791,32443,11286",40
"[Gen 1] Random Battle-1207,11791,32443,11286-turn42.txt",1,"[Gen 1] Random Battle-1207,11791,32443,11286",42
"[Gen 1] Random Battle-1207,11791,32443,11286-turn44.txt",1,"[Gen 1] Random Battle-1207,11791,32443,11286",44
"[Gen 1] Random Battle-12167,58503,42091,52758-turn0.txt",1,"[Gen 1] Random Battle-12167,58503,42091,52758",0
